id,lat,lng,start,end,type,sev
vol_929480400_00147,-8.253,112.945,929480400,937256400,5,1
flo_1347915600_00356,-7.818,299.968,1347915600,1350248400,2,1
ear_1733432400_00246,35.524,149.457,1733432400,1733432400,4,3
fir_1409691600_00450,-5.08,500.558,1409691600,1412456400,1,2
fir_1688331600_00451,37.98,250.069,1688331600,1691010000,1,2
fir_1536872400_00452,-0.081,399.897,1536872400,1537045200,1,2
vol_1582578000_00148,37.596,14.97,1582578000,1590354000,5,2
flo_1381438800_00357,50.081,300.002,1381438800,1383685200,2,1
dro_1421445600_00059,15.019,499.985,1421445600,1435442400,6,2
flo_993934800_00358,39.623,400.47,993934800,996181200,2,2
flo_1790370000_00359,23.727,199.24,1790370000,1792443600,2,1
sto_1541710800_00303,20.813,499.143,1541710800,1542402000,3,1
fir_1159131600_00453,59.461,599.69,1159131600,1159650000,1,2
fir_992725200_00454,37.826,250.026,992725200,993330000,1,2
flo_899758800_00360,31.064,300.927,899758800,902264400,2,1
flo_1439931600_00361,49.924,299.952,1439931600,1440450000,2,2
flo_877813200_00362,39.988,399.411,877813200,879627600,2,1
ear_1787259600_00247,39.274,199.714,1787259600,1787259600,4,1
vol_1688418000_00149,-0.846,-78.655,1688418000,1695934800,5,3
vol_985125600_00150,35.539,138.907,985125600,992901600,5,3
fir_1630530000_00455,-35.358,399.198,1630530000,1631653200,1,2
vol_1754168400_00151,-8.121,113.134,1754168400,1761944400,5,1
ear_1566853200_00248,37.418,249.47,1566853200,1566853200,4,2
sto_1131832800_00304,-17.677,299.435,1131832800,1132610400,3,1
fir_1127682000_00456,37.519,300.446,1127682000,1129842000,1,1
ear_946677600_00249,-4.94,398.856,946677600,946677600,4,1
vol_888271200_00152,35.183,138.614,888271200,896047200,5,1
fir_1695502800_00457,-4.876,500.185,1695502800,1699304400,1,1
ear_1124053200_00250,16.67,200.957,1124053200,1124053200,4,1
vol_1521493200_00153,63.533,-19.486,1521493200,1526072400,5,3
sto_1759266000_00305,15.615,300.185,1759266000,1759784400,3,3
sto_1762030800_00306,15.768,250.892,1762030800,1763240400,3,3
sto_1538859600_00307,-17.62,300.993,1538859600,1540674000,3,1
sto_1096232400_00308,14.856,249.103,1096232400,1097528400,3,2
fir_962571600_00458,37.226,300.261,962571600,965077200,1,2
fir_1788987600_00459,-2.024,299.242,1788987600,1790456400,1,1
fir_1781730000_00460,37.905,250.119,1781730000,1782853200,1,1
fir_873493200_00461,38.196,249.986,873493200,874789200,1,1
sto_1282424400_00309,15.349,299.82,1282424400,1283029200,3,1
ear_882309600_00251,35.419,149.438,882309600,882309600,4,2
flo_874098000_00363,32.836,299.657,874098000,875998800,2,1
fir_841698000_00462,38.094,299.682,841698000,844203600,1,1
sto_934578000_00310,15.09,249.347,934578000,934923600,3,3
fir_1719003600_00463,-0.119,400.18,1719003600,1719867600,1,1
flo_1055970000_00364,49.881,299.965,1055970000,1058475600,2,1
fir_1505422800_00464,-1.149,301.046,1505422800,1507064400,1,2
fir_1310677200_00465,60.203,599.678,1310677200,1316984400,1,3
flo_1089579600_00365,40.346,399.567,1089579600,1090789200,2,3
flo_1689195600_00366,31.294,299.908,1689195600,1690837200,2,2
sto_1289772000_00311,21.035,499.787,1289772000,1291240800,3,2
flo_1033938000_00367,29.537,250.044,1033938000,1036011600,2,1
ear_1398286800_00252,16.271,199.899,1398286800,1398286800,4,2
flo_1791925200_00368,29.506,250.222,1791925200,1794344400,2,1
fir_999291600_00466,38.155,250.073,999291600,1005339600,1,3
flo_969310800_00369,-7.764,299.598,969310800,971557200,2,2
fir_1150923600_00467,59.669,599.471,1150923600,1153688400,1,2
fir_1154898000_00468,38.562,299.096,1154898000,1155416400,1,1
vol_1267048800_00154,19.204,-98.706,1267048800,1274824800,5,3
flo_1720213200_00370,-7.766,300.164,1720213200,1720818000,2,2
sto_1536008400_00312,-18.203,300.16,1536008400,1536958800,3,2
fir_1220648400_00469,59.274,599.042,1220648400,1223326800,1,2
sto_1318280400_00313,15.683,250.155,1318280400,1318539600,3,1
vol_1779310800_00155,-7.714,110.517,1779310800,1787086800,5,1
fir_1528750800_00470,-1.046,299.275,1528750800,1530392400,1,2
ear_1059685200_00253,-4.737,400.226,1059685200,1059685200,4,2
flo_869605200_00371,50.109,299.851,869605200,870210000,2,1
flo_1276203600_00372,29.795,249.669,1276203600,1278190800,2,3
fir_1726174800_00471,37.806,250.034,1726174800,1727298000,1,1
sto_1254690000_00314,15.312,249.699,1254690000,1256072400,3,2
sto_1756155600_00315,-18.692,299.432,1756155600,1757624400,3,1
flo_930949200_00373,50.107,299.851,930949200,933195600,2,1
fir_1561323600_00472,38.119,250.128,1561323600,1561410000,1,2
vol_1472677200_00156,-6.332,105.472,1472677200,1480453200,5,2
ear_1016748000_00254,37.288,248.689,1016748000,1016748000,4,1
fir_1057093200_00473,37.028,301.02,1057093200,1060894800,1,1
flo_1436994000_00374,-8.021,300.02,1436994000,1438462800,2,1
sto_1095454800_00316,15.078,299.988,1095454800,1096232400,3,1
fir_1593982800_00474,37.061,301.059,1593982800,1595797200,1,1
ear_1224450000_00255,39.064,200.005,1224450000,1224450000,4,1
flo_1120338000_00375,39.95,399.71,1120338000,1121202000,2,3
flo_1598907600_00376,-7.683,299.787,1598907600,1600894800,2,1
sto_1414098000_00317,15.14,250.762,1414098000,1414530000,3,1
flo_1161637200_00377,-8.224,300.108,1161637200,1163106000,2,1
sto_1763154000_00318,14.742,300.141,1763154000,1764277200,3,2
flo_1690318800_00378,40.58,399.531,1690318800,1690491600,2,1
dro_1389045600_00060,-32.263,298.534,1389045600,1410127200,6,2
fir_1215637200_00475,59.95,599.523,1215637200,1218402000,1,1
ear_1526936400_00256,38.828,199.99,1526936400,1526936400,4,2
fir_1537390800_00476,-0.159,400.192,1537390800,1539205200,1,1
fir_1468184400_00477,60.547,599.826,1468184400,1469912400,1,1
sto_1572037200_00319,21.819,249.814,1572037200,1573160400,3,1
fir_1057870800_00478,38.186,249.8,1057870800,1060203600,1,1
vol_1494450000_00157,-8.211,113.179,1494450000,1500670800,5,3
flo_1475874000_00379,32.393,300.92,1475874000,1478206800,2,3
sto_1723496400_00320,19.973,499.918,1723496400,1725138000,3,1
sto_910908000_00321,14.96,300.058,910908000,911858400,3,3
ear_903992400_00257,39.134,199.901,903992400,903992400,4,2
fir_1786827600_00479,-5.351,500.022,1786827600,1788382800,1,1
sto_1124830800_00322,-18.676,300.808,1124830800,1125349200,3,1
sto_1128632400_00323,-18.49,300.756,1128632400,1128891600,3,2
fir_1284757200_00480,0.052,399.967,1284757200,1285621200,1,1
flo_1441832400_00380,31.223,299.482,1441832400,1443906000,2,1
fir_967323600_00481,38.313,299.082,967323600,969397200,1,1
sto_1476133200_00324,21.763,250.196,1476133200,1476478800,3,1
sto_1754341200_00325,-19.0,300.565,1754341200,1754773200,3,2
sto_1256418000_00326,19.044,499.622,1256418000,1256850000,3,2
flo_1372280400_00381,24.04,200.266,1372280400,1372798800,2,1
fir_1496350800_00482,-1.147,299.428,1496350800,1499979600,1,1
sto_1789592400_00327,22.742,250.526,1789592400,1790197200,3,2
flo_842994000_00382,-8.123,300.4,842994000,844462800,2,2
fir_903301200_00483,38.13,299.793,903301200,907189200,1,1
fir_1124312400_00484,-35.927,398.483,1124312400,1127768400,1,2
flo_1094245200_00383,39.588,400.456,1094245200,1096837200,2,1
flo_1025730000_00384,30.13,250.221,1025730000,1026939600,2,1
ear_1243112400_00258,36.648,149.825,1243112400,1243112400,4,3
vol_1737493200_00158,13.494,40.647,1737493200,1745269200,5,1
sto_1696626000_00328,14.551,249.128,1696626000,1697317200,3,1
sto_1319576400_00329,14.933,249.8,1319576400,1321131600,3,2
ear_820792800_00259,36.913,150.981,820792800,820792800,4,3
ear_1360360800_00260,39.271,199.857,1360360800,1360360800,4,3
fir_903042000_00485,-4.692,500.386,903042000,905115600,1,1
fir_929480400_00486,36.638,300.494,929480400,930690000,1,1
fir_1091307600_00487,-0.096,400.154,1091307600,1094418000,1,1
flo_834872400_00385,-8.138,300.237,834872400,836082000,2,1
flo_1787432400_00386,39.233,399.856,1787432400,1787778000,2,1
flo_1537909200_00387,31.057,299.478,1537909200,1538686800,2,2
sto_1632344400_00330,-17.245,299.832,1632344400,1633899600,3,3
fir_998427600_00488,-4.555,500.166,998427600,1001451600,1,2
ear_1396558800_00261,-29.767,399.791,1396558800,1396558800,4,1
flo_1318539600_00388,32.53,299.194,1318539600,1321131600,2,2
flo_1285362000_00389,49.933,299.887,1285362000,1287262800,2,3
sto_1445115600_00331,15.212,299.347,1445115600,1445720400,3,3
ear_1381438800_00262,-30.619,399.562,1381438800,1381438800,4,1
fir_1753304400_00489,38.017,250.009,1753304400,1754773200,1,1
sto_1384639200_00332,14.983,249.68,1384639200,1385848800,3,2
flo_1062709200_00390,49.96,299.971,1062709200,1063141200,2,2
vol_1534539600_00159,31.697,130.895,1534539600,1536958800,5,3
fir_1658091600_00490,37.079,300.483,1658091600,1659819600,1,2
vol_991774800_00160,31.322,130.357,991774800,996440400,5,1
ear_988750800_00263,35.892,249.86,988750800,988750800,4,2
flo_1255899600_00391,-8.07,300.131,1255899600,1256850000,2,1
sto_1186606800_00333,-19.032,299.977,1186606800,1187730000,3,1
ear_1418767200_00264,28.383,300.471,1418767200,1418767200,4,3
flo_1592254800_00392,-7.993,300.393,1592254800,1593723600,2,1
fir_1218142800_00491,-34.402,400.664,1218142800,1224450000,1,3
flo_1441314000_00393,31.623,300.634,1441314000,1442005200,2,2
fir_1342299600_00492,-1.637,298.871,1342299600,1342731600,1,1
sto_1316034000_00334,-17.654,298.826,1316034000,1317675600,3,2
fir_1032123600_00493,-5.109,500.091,1032123600,1032555600,1,2
flo_1120770000_00394,-8.221,299.663,1120770000,1121029200,2,2
sto_936478800_00335,22.44,250.104,936478800,936997200,3,3
dro_827013600_00061,-20.057,300.064,827013600,872805600,6,3
vol_1490907600_00161,-1.447,29.004,1490907600,1491685200,5,2
flo_1189630800_00395,-7.944,300.362,1189630800,1191618000,2,1
fir_1032642000_00494,-36.011,398.959,1032642000,1036357200,1,1
flo_1245272400_00396,31.956,301.078,1245272400,1247000400,2,2
fir_1338757200_00495,-4.603,499.748,1338757200,1339102800,1,1
fir_1695675600_00496,37.805,250.174,1695675600,1697058000,1,1
sto_1691182800_00336,22.034,250.751,1691182800,1692910800,3,1
ear_1547154000_00265,-30.469,400.647,1547154000,1547154000,4,3
fir_1660424400_00497,0.091,400.141,1660424400,1661720400,1,1
flo_1221858000_00397,32.556,298.919,1221858000,1222981200,2,2
fir_1467925200_00498,-35.055,401.384,1467925200,1470258000,1,1
fir_901314000_00499,-2.881,300.239,901314000,904424400,1,1
flo_1129755600_00398,29.724,250.219,1129755600,1130792400,2,3
flo_1413925200_00399,30.014,249.834,1413925200,1415998800,2,2
sto_1375995600_00337,-18.817,299.576,1375995600,1377118800,3,2
vol_1263592800_00162,13.486,40.678,1263592800,1270764000,5,1
sto_1098219600_00338,15.749,249.436,1098219600,1099602000,3,1
sto_1035320400_00339,-17.12,299.062,1035320400,1036357200,3,2
flo_1120683600_00400,30.103,249.524,1120683600,1123275600,2,2
sto_1227391200_00340,14.497,250.27,1227391200,1228255200,3,2
sto_1795726800_00341,-18.357,299.362,1795726800,1796245200,3,1
flo_1760821200_00401,23.496,200.813,1760821200,1762203600,2,3
flo_1434402000_00402,29.621,249.346,1434402000,1435870800,2,1
flo_865803600_00403,40.517,400.26,865803600,866062800,2,2
sto_870382800_00342,20.665,501.152,870382800,871160400,3,3
dro_1427234400_00062,33.436,300.604,1427234400,1489701600,6,2
fir_1152133200_00500,37.942,249.879,1152133200,1155416400,1,1
ear_1047420000_00266,35.91,151.205,1047420000,1047420000,4,1
dro_1042581600_00063,32.375,300.875,1042581600,1086300000,6,2
sto_1258236000_00343,20.978,499.404,1258236000,1259272800,3,2
fir_1693515600_00501,37.698,300.139,1693515600,1695675600,1,1
fir_842907600_00502,-0.003,400.12,842907600,844722000,1,1
ear_1671138000_00267,36.275,149.492,1671138000,1671138000,4,3
fir_1533675600_00503,59.472,599.613,1533675600,1535058000,1,1
vol_1734123600_00163,37.851,15.04,1734123600,1741899600,5,1
flo_1252875600_00404,23.82,199.71,1252875600,1254344400,2,1
fir_996267600_00504,-35.616,401.267,996267600,997218000,1,1
flo_867877200_00405,50.084,300.108,867877200,869000400,2,3
fir_1278709200_00505,38.077,249.794,1278709200,1280178000,1,1
flo_1687208400_00406,40.439,400.353,1687208400,1687986000,2,1
sto_1061845200_00344,19.504,499.92,1061845200,1062536400,3,1
sto_1377378000_00345,15.585,300.622,1377378000,1378069200,3,2
ear_1168120800_00268,-29.549,399.353,1168120800,1168120800,4,3
fir_1215291600_00506,-5.014,500.598,1215291600,1215637200,1,1
fir_1279141200_00507,-35.688,400.336,1279141200,1280696400,1,1
fir_960584400_00508,-35.901,400.326,960584400,962744400,1,1
ear_1563656400_00269,28.076,300.395,1563656400,1563656400,4,2
flo_1346878800_00407,50.021,300.105,1346878800,1347742800,2,1
flo_939848400_00408,23.525,200.187,939848400,940798800,2,1
fir_1594760400_00509,37.901,300.752,1594760400,1597179600,1,1
ear_1166479200_00270,-30.193,400.297,1166479200,1166479200,4,1
vol_1478898000_00164,19.013,-98.641,1478898000,1486674000,5,1
flo_1749502800_00409,30.58,249.629,1749502800,1751403600,2,1
flo_1192654800_00410,30.488,250.542,1192654800,1193605200,2,1
vol_1289599200_00165,13.788,40.4,1289599200,1293919200,5,2
vol_1615410000_00166,19.146,-155.529,1615410000,1621458000,5,1
fir_1631394000_00510,-34.652,399.604,1631394000,1633294800,1,1
fir_1245618000_00511,36.849,299.786,1245618000,1248382800,1,2
ear_1355349600_00271,38.276,248.976,1355349600,1355349600,4,2
ear_1098306000_00272,38.775,200.191,1098306000,1098306000,4,1
flo_1405285200_00411,23.261,199.086,1405285200,1406581200,2,1
vol_1118523600_00167,37.775,14.847,1118523600,1118610000,5,1
fir_1753131600_00512,38.007,300.043,1753131600,1755723600,1,1
fir_1694206800_00513,60.562,599.673,1694206800,1696280400,1,2
sto_1351198800_00346,15.209,249.682,1351198800,1353013200,3,1
vol_1205704800_00168,31.75,130.609,1205704800,1213048800,5,3
flo_1691096400_00412,-8.354,300.373,1691096400,1693429200,2,1
sto_1539464400_00347,20.892,499.32,1539464400,1539982800,3,3
flo_902005200_00413,31.602,299.411,902005200,903992400,2,2
ear_1292882400_00273,-29.889,399.283,1292882400,1292882400,4,3
fir_1688936400_00514,60.771,599.784,1688936400,1691355600,1,1
ear_1353880800_00274,17.62,200.363,1353880800,1353880800,4,3
fir_1751403600_00515,-0.177,400.017,1751403600,1751922000,1,1
fir_1180731600_00516,-35.556,401.058,1180731600,1184619600,1,2
flo_838328400_00414,23.252,200.155,838328400,840142800,2,3
flo_907966800_00415,29.505,250.136,907966800,909522000,2,2
flo_1437598800_00416,31.321,300.632,1437598800,1439067600,2,1
flo_1791579600_00417,32.327,300.446,1791579600,1792702800,2,2
sto_1507323600_00348,22.133,249.194,1507323600,1508360400,3,3
fir_936478800_00517,-36.235,398.641,936478800,937342800,1,2
fir_1252011600_00518,-2.347,299.569,1252011600,1254690000,1,1
sto_1470949200_00349,-17.483,299.486,1470949200,1472504400,3,3
fir_1000501200_00519,38.475,299.148,1000501200,1002661200,1,2
flo_1790024400_00418,-8.261,300.042,1790024400,1792184400,2,2
vol_1052773200_00169,-5.901,105.223,1052773200,1058389200,5,3
fir_1312664400_00520,-4.62,499.52,1312664400,1316034000,1,1
flo_1149368400_00419,24.213,200.396,1149368400,1150491600,2,2
ear_1752786000_00275,36.625,150.418,1752786000,1752786000,4,3
fir_1032901200_00521,60.702,601.027,1032901200,1036357200,1,2
ear_1231192800_00276,-40.553,200.327,1231192800,1231192800,4,2
fir_1316034000_00522,-4.479,499.888,1316034000,1318021200,1,3
sto_1125090000_00350,20.991,500.906,1125090000,1126040400,3,2
vol_1144875600_00170,18.963,-98.929,1144875600,1145826000,5,1
vol_888012000_00171,-0.821,-78.751,888012000,889740000,5,2
sto_1597525200_00351,-17.009,298.742,1597525200,1598562000,3,2
fir_1375736400_00523,0.019,400.116,1375736400,1377896400,1,2
fir_833922000_00524,-0.025,399.929,833922000,836600400,1,1
ear_1408654800_00277,-30.204,399.743,1408654800,1408654800,4,1
ear_1258495200_00278,17.732,199.093,1258495200,1258495200,4,3
sto_1788382800_00352,14.348,299.418,1788382800,1788642000,3,2
ear_1459198800_00279,39.293,199.718,1459198800,1459198800,4,2
ear_1690059600_00280,-41.966,199.932,1690059600,1690059600,4,1
ear_1592341200_00281,17.589,199.356,1592341200,1592341200,4,3
vol_942703200_00172,-5.935,105.603,942703200,944172000,5,1
fir_1181509200_00525,-34.941,400.584,1181509200,1185051600,1,1
ear_1390082400_00282,27.4,300.022,1390082400,1390082400,4,1
sto_1668718800_00353,-17.442,298.874,1668718800,1669582800,3,3
flo_845067600_00420,-7.905,299.667,845067600,845758800,2,1
sto_1698958800_00354,15.236,249.845,1698958800,1700082000,3,3
fir_1375563600_00526,38.024,249.824,1375563600,1378328400,1,1
fir_1119906000_00527,-1.714,299.392,1119906000,1122325200,1,1
vol_1186002000_00173,46.451,-122.417,1186002000,1193778000,5,1
fir_1314133200_00528,-2.182,298.982,1314133200,1314565200,1,1
fir_1434056400_00529,-4.814,499.736,1434056400,1436994000,1,2
dro_1610053200_00064,33.367,300.877,1610053200,1669323600,6,2
fir_1629234000_00530,-5.369,499.937,1629234000,1629752400,1,1
fir_902610000_00531,60.455,599.044,902610000,908485200,1,3
fir_875221200_00532,36.529,299.78,875221200,877899600,1,1
sto_907621200_00355,14.459,250.805,907621200,908485200,3,3
vol_844203600_00174,63.828,-19.538,844203600,851979600,5,1
ear_1786482000_00283,-29.571,399.315,1786482000,1786482000,4,2
fir_1309554000_00533,38.149,250.035,1309554000,1310677200,1,2
sto_1416348000_00356,22.499,249.948,1416348000,1417644000,3,2
fir_1307134800_00534,-1.193,300.495,1307134800,1310504400,1,1
fir_931122000_00535,-5.207,499.904,931122000,934405200,1,2
fir_1783544400_00536,-34.347,400.712,1783544400,1784322000,1,2
sto_1158267600_00357,20.509,500.892,1158267600,1158786000,3,2
ear_1402347600_00284,37.944,249.483,1402347600,1402347600,4,2
fir_1026766800_00537,-0.108,400.056,1026766800,1028754000,1,1
fir_1568667600_00538,38.036,300.167,1568667600,1569013200,1,1
flo_1317589200_00421,31.288,299.495,1317589200,1317762000,2,1
flo_1315515600_00422,-7.801,300.249,1315515600,1317934800,2,2
fir_1783112400_00539,-36.288,399.182,1783112400,1784408400,1,1
flo_1125522000_00423,32.376,299.478,1125522000,1127854800,2,2
vol_1166220000_00175,-7.68,110.304,1166220000,1173996000,5,3
ear_825199200_00285,-30.165,399.285,825199200,825199200,4,1
ear_1094158800_00286,28.103,299.129,1094158800,1094158800,4,1
ear_1650229200_00287,27.623,300.532,1650229200,1650229200,4,1
ear_1098219600_00288,17.735,200.059,1098219600,1098219600,4,3
ear_1292364000_00289,17.052,200.544,1292364000,1292364000,4,2
sto_1037224800_00358,15.536,299.382,1037224800,1037570400,3,1
ear_1445029200_00290,37.463,251.406,1445029200,1445029200,4,3
fir_935182800_00540,-4.564,500.304,935182800,940971600,1,3
flo_1629925200_00424,40.659,399.207,1629925200,1630270800,2,2
ear_1586293200_00291,36.986,149.528,1586293200,1586293200,4,1
ear_1403384400_00292,-41.012,198.979,1403384400,1403384400,4,3
flo_1756069200_00425,39.311,400.416,1756069200,1757192400,2,1
sto_1033074000_00359,14.677,299.25,1033074000,1034024400,3,2
ear_1008108000_00293,-29.605,400.436,1008108000,1008108000,4,1
flo_1188162000_00426,49.901,299.881,1188162000,1188853200,2,3
fir_1182114000_00541,36.779,300.851,1182114000,1183064400,1,1
ear_1120165200_00294,27.407,300.462,1120165200,1120165200,4,1
flo_1729285200_00427,-8.225,300.195,1729285200,1730926800,2,1
vol_1661634000_00176,-1.311,29.036,1661634000,1669410000,5,3
fir_1156021200_00542,59.865,600.231,1156021200,1157576400,1,2
ear_1578344400_00295,-5.657,399.49,1578344400,1578344400,4,2
